SR,SKU,Name,Address,Phone,Category,URL,Serves Beer,Serves Breakfast,Serves Brunch,Serves Dinner,Serves Lunch,Serves Vegetarian Food,Serves Wine,Takeout,Delivery,Dine In,Business Status,Rating,User Ratings Total,Latitude,Longitude
395,,Sandy's Kitchen,"RFVR+XWH, Biyem-Assi Ave, Yaoundé, Cameroon",6 74 63 39 92,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=15657198767968580874,False,False,False,True,True,False,False,True,False,True,OPERATIONAL,5,1,3.8449442,11.4923505
396,,Chicking Leb,"VGC8+C72, Rue De Narvik, Yaoundé, Cameroon",6 99 05 13 21,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=2163863266312004732,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,3.8,5,3.8710062,11.5156114
397,,Restaurant Miss B,"RFQQ+WP5, Yaoundé, Cameroon",6 99 59 89 51,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=5793873080460868402,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,0,0,3.8398125,11.4893125
398,,Dalii Restaurant,"Carrefour régie, après la station tradex en allant vers dragage, Yaoundé, Cameroon",6 93 93 11 95,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=1843432453241642037,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.2,60,3.8962572,11.5226514
399,,Mimi bar,"RFP9+Q3G, Unnamed Rd, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=12045321906152814670,True,False,False,False,False,False,True,False,False,True,OPERATIONAL,3.5,2,3.836946,11.4677103
400,,Cake Princess,"Jouvence, Yaoundé, Cameroon",6 70 89 91 04,"- restaurant
- bakery
- food
- point_of_interest
- store
- establishment",https://maps.google.com/?cid=8774360833154767856,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,4.6,9,3.8300122,11.4772176
401,,Blue Moon Lounge & Restaurant,"RFJG+83F, Yaoundé, Cameroon",6 96 45 80 10,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=445013533326828857,True,True,False,True,True,False,True,False,True,True,OPERATIONAL,4,8,3.8307653,11.4751743
402,,Boulangerie pâtisserie la famille.,"QFVV+W95, Unnamed Rd, Yaoundé, Cameroon",6 99 57 37 29,"- bakery
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=12347295996515551928,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,4,2,3.794758699999999,11.4934963
403,,Carrefour Mvog Mbi,"Yaoundé, Cameroon",6 58 05 23 23,"- supermarket
- grocery_or_supermarket
- food
- point_of_interest
- store
- establishment",https://maps.google.com/?cid=4085477444986450028,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.7,621,3.8512339,11.521854
404,,O GOOD FOOD (KONDEGUI YAOUNDÉ),"VG3Q+32F, Yaoundé, Cameroon",6 99 79 88 98,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=16394047937250177493,False,False,False,False,True,False,False,True,False,False,OPERATIONAL,4.8,4,3.8526808,11.5375314
405,,"No Name Restaurant - Cameroonian, Ghanaian & Senegalese Food","VGJ4+M93, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13059509758224510323,True,False,False,True,True,False,False,False,False,False,OPERATIONAL,5,3,3.881605,11.505926
406,,Ben's foods,"RFQP+MF9 +237698294125, Yaoundé, Cameroon",6 98 29 41 25,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=11681984657204529945,False,False,False,True,True,False,False,True,False,False,OPERATIONAL,0,0,3.839165000000001,11.4862223
407,,C Pizza - Essos,"Bp 6031, VGFV+X72, Yaoundé, Cameroon",6 99 74 25 28,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=8354261526625364522,True,False,False,True,True,True,True,True,True,True,OPERATIONAL,3.8,230,3.8748143,11.5428508
408,,Glacier Myka,"Quartier Bastos, Yaoundé, Cameroon",6 99 11 88 74,"- restaurant
- cafe
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5526128378080604295,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,4,71,3.892552,11.5178171
409,,Le P'ti Bistrot,"Ave Monseigneur Vogt, Yaoundé, Cameroon",6 59 98 05 53,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6803171807716058802,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,4.7,7,3.869588899999999,11.5236731
410,,@Bev’s Grill&Cocktail Resturant,"Avant carrefour Kaka Street monté jouvence, Yaoundé, Cameroon",6 79 96 09 75,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=9006741882295363629,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,5,15,3.8327284,11.4829267
411,,NAP'S KITCHEN CAMEROON,"RFHG+XV8, Yaoundé, Cameroon",6 53 94 19 73,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7853679970126123807,False,False,False,True,True,False,False,True,False,False,OPERATIONAL,0,0,3.8299184,11.4771878
412,,Coordonnées nouveau bar sorelle,"RFV7+3H, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=18433468752271190462,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,5,2,3.8427264,11.4639632
413,,692407280 The Burger Bar,"Rue Joseph Mballa Eloumden Bastos, Yaoundé, Cameroon",6 90 39 82 80,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=12970088177406214138,True,False,False,True,True,True,True,True,True,True,OPERATIONAL,4,483,3.8896753,11.5150124
414,,Santa Lucia Complex,"marché, VF8M+8GM, Mokolo, Cameroon",6 96 25 25 96,"- supermarket
- grocery_or_supermarket
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=424218445657600806,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,4.3,48,3.8658327,11.4838076
415,,Le Baron (Restaurant-Café),"Carrefour Bastos , Derrière Station Neptune , Entrée Brigade. Yaoundé, VGV6+3PP, Yaoundé, Cameroon",6 80 00 00 40,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7080402952064764099,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,3.9,390,3.892715299999999,11.5118399
416,,Restaurant licking finger,"RHW7+8QC, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=10921878652656382079,False,False,False,True,True,False,False,True,True,True,OPERATIONAL,5,1,3.8458234,11.5643945
417,,Moka café,"Rue 1.771 ( INDRA HOTEL, Bastos, Yaoundé, Cameroon",6 90 75 86 97,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6296299291029472025,True,True,False,True,True,False,True,True,False,True,OPERATIONAL,4.8,5,3.8914307,11.5113945
418,,Ponce Fried Chicken,"RG48+258, Unnamed Rd, Yaoundé, Cameroon",6 71 44 44 45,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=3616631775679586401,False,False,False,True,True,False,False,True,False,True,OPERATIONAL,3.5,2,3.805031899999999,11.5154435
419,,Dovv Mokolo,"P.B. 20829 Yaoundé Cameroun, Rue Nana Tchakounte, Yaoundé, Cameroon",6 53 66 97 81,"- supermarket
- grocery_or_supermarket
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=2701498403864843848,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.5,1054,3.8733778,11.5016231
420,,Eden Wonder Place,"Etokos, simbock, Yaoundé, Cameroon",6 91 94 82 41,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13855726468131225860,True,False,False,False,False,False,False,True,True,True,OPERATIONAL,0,0,3.8085878,11.4689109
421,,La Bonita Pizza,"VG6X+W7M, Unnamed Rd, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=16585201119422608067,False,False,False,False,False,False,False,True,True,True,OPERATIONAL,1,1,3.8623422,11.5481704
422,,Cooltchop : livraison de repas,"3.892886159919141, 11.509138251901268, Yaoundé, Cameroon",6 70 70 70 66,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=3651754877747462813,True,False,False,True,True,False,True,True,True,False,OPERATIONAL,4.8,25,3.892924099999999,11.5091099
423,,RESTAURANT POINT SÛR,"RFQW+XGC, Yaoundé, Cameroon",6 55 23 93 00,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6906260163107017973,False,False,False,True,True,False,False,True,False,True,OPERATIONAL,4,2,3.8396623,11.496384
424,,Bi.spot,"près de la brigade kondengui, VG3Q+987, Yaoundé, Cameroon",6 99 37 17 13,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13382668867901939192,True,False,False,False,True,False,False,True,True,True,OPERATIONAL,3.4,16,3.8534023,11.5382937
425,,LÖWE Hot Spot Snack Bar,"RF6Q+RVM, Yaoundé, Cameroon",6 90 44 57 47,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=1364220521880517336,True,False,False,False,False,False,False,True,False,True,OPERATIONAL,4,3,3.8120876,11.4896774
426,,Restaurants Halal,"WGF9+RQW, Yaoundé, Cameroon",6 51 95 03 70,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=12763554531986498295,True,False,False,True,True,True,True,True,True,True,OPERATIONAL,4.3,33,3.9246167,11.5194616
427,,Chez Touss - bar lounge,"Yaoundé, Cameroon",6 90 26 73 90,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=734333267152238693,True,False,False,False,False,False,True,True,True,True,OPERATIONAL,4.7,3,3.8131902,11.4734231
428,,Mendong Market,"Marché de Mendong, Yaoundé, Cameroon",6 70 29 99 49,"- point_of_interest
- establishment",https://maps.google.com/?cid=2039843387376176697,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,3.4,1233,3.8360105,11.4708149
429,,Gic Podom,"RFHJ+78F, Yaoundé, Cameroon",6 77 75 08 86,"- bar
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=11803886029533942841,True,False,False,False,False,False,True,False,False,True,OPERATIONAL,3.3,15,3.8281854,11.480811
430,,SIZZLE & SIP,"montée Mvan, Yaoundé, Cameroon",6 50 52 08 68,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=13724482083530463417,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.3,4,3.823414,11.5198316
431,,Tata Samy Burger,"B, Yaoundé, Cameroon",6 80 53 63 05,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6734321158177674470,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,0,0,3.873387799999999,11.5405596
432,,CONSULAT chez la Congolaise,"Ngousso, WG5Q+96X, Yaoundé, Cameroon",6 96 44 99 06,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5046662405838889538,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,4.7,7,3.9084799,11.5380969
433,,BAR CAFÉ RESTO BAGAM CHEZ JOYCE,"Nouveau marché, Essos, Cameroon",6 58 83 33 60,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=15535507197586407053,True,True,False,True,True,False,True,True,False,True,OPERATIONAL,5,1,3.86784,11.5444394
434,,CAMLi Pizza & Poulet pané | Nkomo,"Carrefour Nkomo - après la gendarmerie, Yaoundé, Cameroon",6 98 69 80 00,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=14251975851196873327,False,False,False,False,False,False,False,True,True,True,OPERATIONAL,4,1,3.8419551,11.551448
435,,Socrat Restaurant,"Nv Rte Bastos, Yaoundé, Cameroon",6 90 04 04 04,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=1745672100696198861,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,4.1,873,3.8867605,11.5039059
436,,Snack bar mekounou,"QFC6+G6F, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=6657012073241682041,True,False,False,False,False,False,True,False,False,True,OPERATIONAL,4,5,3.7713199,11.4605353
437,,RESTAURANT LES SAVEURS INOUBLIABLE,"QGPR+HW3, Yaoundé, Cameroon",6 96 88 49 80,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=5033963485176165000,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4,1,3.786398999999999,11.5422954
438,,Fish Congelcam SA Nsam,"RGH5+G89 Nsam, Yaoundé, Cameroon",,"- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=17497227026354320561,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.5,10,3.828784699999999,11.5083527
439,,Restaurant 3M,"VG2P+WW6, Rue de Kondengui, Yaoundé, Cameroon",6 75 57 05 01,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=15163351443508801476,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,3.7,6,3.8522946,11.537262
440,,Marché Essos,"VG9V+RCX, Yaoundé, Cameroon",6 90 70 70 63,"- point_of_interest
- establishment",https://maps.google.com/?cid=1871358809780005168,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,3.2,1537,3.869615499999999,11.5436238
441,,Marché au Fruit / Légume - Montée Ane Rouge,"VG99+WJG, Ave Winston Churchill, Yaoundé, Cameroon",6 72 63 35 76,"- grocery_or_supermarket
- food
- point_of_interest
- store
- establishment",https://maps.google.com/?cid=14602236178290333566,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.6,224,3.8698085,11.5190692
442,,NathFood,"RG3C+WQQ, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=8928888581790384530,False,False,False,True,True,False,False,True,False,True,OPERATIONAL,5,11,3.804845200000001,11.5220052
443,,Raphaëlo Pizza Awae,"Awaé Escalier, Yaoundé, Cameroon",6 59 30 23 04,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6944366733487785247,True,True,False,True,True,True,True,True,True,True,OPERATIONAL,3.9,135,3.830167299999999,11.5511708
444,,Dovv Essos,"Yaoundé, Essos, VGFR+F4C Camp Sonel, Yaoundé, Cameroon",6 93 81 19 30,"- supermarket
- grocery_or_supermarket
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=1938105046673844051,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.7,2139,3.873728,11.5402633
445,,Grand marché de Biyem-Assi,"RFRQ+PGC, Yaoundé, Cameroon",,"- point_of_interest
- establishment",https://maps.google.com/?cid=18437918304538753310,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,3.5,84,3.8418142,11.4887591
446,,Le W lounge,"Nv Rte Bastos, Yaoundé, Cameroon",6 55 54 09 09,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13096115045205674209,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,4.8,10,3.8845519,11.5106779
447,,RESTAURANT GLACIER SYNOPSE - grillade pizzéria café à omnisport titi garage Yaoundé,"Titi garage, Yaoundé, Cameroon",6 99 11 88 74,"- cafe
- restaurant
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=11055501012308306627,True,True,True,True,True,True,True,True,False,True,OPERATIONAL,3.8,147,3.8872065,11.5471234
448,,Carrefour Centre,"VFJF+RMG, Unnamed Rd, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=15465052470032132917,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,5,2,3.8820583,11.474212
449,,Kris Kitchen,"RFMQ+CQ7, Yaoundé, Cameroon",6 78 65 60 34,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=11709947483664701085,False,False,True,True,True,False,False,True,False,True,OPERATIONAL,5,9,3.8335465,11.489413
450,,Le Click Plus,"Montée Jouvence, Yaoundé, Cameroon",6 90 62 10 62,"- night_club
- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=5970558258525418860,True,False,False,False,False,False,True,True,True,True,OPERATIONAL,3.9,910,3.8297016,11.4823145
451,,DIM'S FRAÎCHEUR,"RFMC+67J, Yaoundé, Cameroon",6 70 38 98 03,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=8979775987769143896,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,5,3,3.833089699999999,11.4706422
452,,Julia Pastry,"Mvog Betsi, Entrée nouveau marché, Yaoundé, Cameroon",6 90 82 01 70,"- bakery
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=10010391464128691960,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,0,0,3.866040300000001,11.4871219
453,,TEXAS LOUNGE,"ancienne, garanti express, Yaoundé, Cameroon",6 54 98 97 56,"- night_club
- bar
- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=11335142247211263769,True,False,False,False,False,False,True,True,True,True,OPERATIONAL,4.4,7,3.8456934,11.4866624
454,,FAST-FOOD SUCRÉ,"VF5W+GMR, Yaoundé, Cameroon",6 94 52 92 75,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=13733330704881559016,False,False,False,True,True,False,False,True,False,True,OPERATIONAL,4.5,10,3.858998599999999,11.496851
455,,Shalom Bar,"RFGJ+MCF, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=3843756745035527103,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,3,14,3.826697899999999,11.4810394
456,,MONA LISA,"RG5H+MHW, Yaoundé, Cameroon",6 56 95 75 18,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=2016006101045748279,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.2,10,3.809170199999999,11.5289457
457,,supermache socopramac,"socopramac@yahoo.fr BP: 4252, Yaoundé, Cameroon",2 22 22 93 16,"- supermarket
- grocery_or_supermarket
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=13150759001299443671,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.9,22,3.863417499999999,11.5225246
458,,Ô Baobab Bar - Odza (Pas de Restauration),"Entrée Collège Adventiste Route Collège Adventiste Odza, Yaoundé, Cameroon",6 93 78 39 69,"- bar
- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=15730120812060875307,True,False,True,True,True,False,True,True,True,True,OPERATIONAL,4.4,21,3.804536299999999,11.5206491
459,,Soooo good,"VG99+4P3, Yaoundé, Cameroon",6 78 57 66 86,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=17760972892845519725,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,3.5,21,3.867757,11.5192988
460,,Raphaelo Pizza EKIE,"93160, Yaoundé, Cameroon",6 55 57 27 22,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=15960275585686828097,False,False,False,True,True,False,False,True,True,True,OPERATIONAL,4.3,29,3.834352199999999,11.5407257
461,,RESTAURANT CHEZ OKOCHA,"VH96+983, Yaoundé, Cameroon",6 53 14 76 01,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=11205596386217465761,True,False,False,True,True,False,False,True,False,True,OPERATIONAL,5,3,3.8683778,11.5608013
462,,KINGTCHOP Burgers,"everywhere, Jouvence, Yaoundé, Cameroon",6 86 21 26 77,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7927094157133082860,False,False,False,True,False,False,False,True,True,True,OPERATIONAL,0,0,3.828382400000001,11.47978
463,,C pizza odza,"odza Vision finance SA, Yaoundé, Cameroon",6 57 70 74 20,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=11738018646379545008,False,False,False,True,False,False,False,True,False,True,OPERATIONAL,4.3,4,3.8652971,11.5174459
464,,CONGELCAM,"VFGX+47W, Rue Nana Tchakounte, Yaoundé, Cameroon",6 50 50 17 10,"- point_of_interest
- food
- establishment",https://maps.google.com/?cid=4408346840468726731,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,3.4,214,3.875356099999999,11.4981949
465,,Restaurant ENE,"+237, 90344345, Yaoundé, Cameroon",6 90 34 43 45,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=683506322904241029,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,3.3,4,3.8374089,11.4630172
466,,Ruthyiva Delight Cakes and Pastries,"RGX2+6R2, Yaoundé, Cameroon",6 74 85 19 64,"- bakery
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=7347171986400130241,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,5,1,3.8480236,11.5020133
467,,Bistro Turkish Restaurant,"Kemal Sejfula, Skopje 1000, North Macedonia",078 856 367,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=423405443630606896,False,True,False,True,True,False,False,True,False,True,OPERATIONAL,4,78,42.0150274,21.4437522
468,,Complexe savanna,"7344, Yaoundé, Cameroon",6 91 35 80 64,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=10778263634417533486,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,5,1,3.832584499999999,11.4876433
469,,L’atelier du sandwich,"RFHJ+M7G Montee Jouvence, Yaoundé, Cameroon",6 55 24 53 94,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5424580162428394059,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,5,4,3.8291858,11.4807186
470,,Biyem-assi,"QFV8+78P, Yaoundé, Cameroon",,"- bakery
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=6920306969728387806,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,0,0,3.7932244,11.4658357
471,,L.J KAHT FAST FOODS,"B.P:, 15860, Yaoundé, Cameroon",6 51 06 49 49,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=4052430378188388422,False,False,False,False,False,False,False,True,True,True,OPERATIONAL,0,0,3.861685300000001,11.5202292
472,,"Restaurant Lounge ""Le WENGUE""","3,8931013, 11, 5083038, Yaoundé, Cameroon",6 99 58 33 33,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=17913579927429558379,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,3.9,440,3.893112799999999,11.5082883
473,,Restaurant La P'tite Bouffe,"Rue Lamido Rey Bouba, Lycée de Mballa 2, Carrefour Jamot, Yaoundé, Cameroon",6 98 30 57 08,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7814457171911062741,True,False,True,True,True,False,True,True,True,True,OPERATIONAL,3.9,119,3.898464199999999,11.5241937
474,,Centre,"VF2C+5W, Yaoundé, Cameroon",,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=18223110052499649029,False,False,False,False,False,False,False,True,False,True,OPERATIONAL,0,0,3.850452099999999,11.472303
475,,Le Filet d'or Restaurant,"sous préfecture, Yaoundé, Cameroon",6 56 69 28 22,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=14524007381536157642,True,False,False,True,True,True,True,True,True,True,OPERATIONAL,4.9,7,3.8330861,11.5062234
476,,Restaurant Gastronomique La Saveur Plus,"RFWP+FJH, Unnamed Rd, Yaoundé, Cameroon",6 75 91 62 14,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13285652519516410638,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,4,101,3.846187999999999,11.4866241
477,,Le Moulin de France,"VG69+XRF, Yaoundé, Cameroon",2 42 01 58 90,"- bakery
- restaurant
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=3394307692766299976,False,True,False,False,False,False,False,True,True,True,OPERATIONAL,3.9,1497,3.862442999999999,11.5195599
478,,Les feuilles Vertes,"VGHG+32W, Rue Joseph Essono Balla, Yaoundé, Cameroon",6 55 44 02 63,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=14867618170762420006,True,False,False,True,True,True,True,True,True,True,OPERATIONAL,3.5,335,3.8806122,11.5237781
479,,Restaurant 𝐓𝐎𝐏𝐈𝐒𝐇,"Dragage, Yaoundé, Cameroon",6 94 47 89 98,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5542229272945641421,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,4.3,27,3.9031946,11.514899
480,,PRIME PUB Restaurant,"RFJC+V25, Yaoundé, Cameroon",6 71 12 91 12,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=10791157849008093599,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,3.7,11,3.8321412,11.470105
481,,Maison Blanche,"VG8G+8X2, Rue Rudolphe Abessolo, Yaoundé, Cameroon",6 98 01 08 66,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=625506042737232879,True,True,False,True,True,False,True,True,False,True,OPERATIONAL,3.5,677,3.8657741,11.5273885
482,,The Crush,"35242, Yaoundé, Cameroon",6 99 68 28 29,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5578717464166241445,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,4.1,22,3.820711100000001,11.5228909
483,,Esterel,"VGG8+7VH Hôtel de ville de, Yaoundé, Cameroon",,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=4875559802352957209,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.6,18,3.8756799,11.5172281
484,,Ya Mo Yde,"6286, 7, Yaoundé, Cameroon",6 97 86 96 54,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7108132269738126954,False,False,False,False,False,False,False,True,True,True,OPERATIONAL,4.7,3,3.8747517,11.4646779
485,,La Frittella,"Biyem assi Tam-Tam, en face de banque Atlantique, Yaoundé, Cameroon",6 81 25 00 66,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6800070246618295166,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,4.2,24,3.8324536,11.4884253
486,,KMC BASTOS YAOUNDÉ,"Yaoundé, Cameroon",6 91 63 61 64,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5025002354709293277,False,True,False,True,True,False,False,True,True,True,OPERATIONAL,3.5,156,3.8929016,11.5178663
487,,Blue Nile,"967, Yaoundé, Cameroon",6 58 78 78 31,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=3064727873518521613,True,False,True,True,True,True,True,True,True,True,OPERATIONAL,4.2,57,3.8693724,11.5205507
488,,Cocotire Bar Mendong,"Yaoundé VIe, RFJ8+C8V, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=18294472638406113965,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,4,1,3.8311003,11.4657814
489,,Above Twitter lounge Restaurant,"Simbock atTrois lampadaires, after Carrifour de seoure, Yaoundé, Cameroon",6 52 08 03 21,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=12664951892885745274,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,4.6,8,3.833090899999999,11.4697955
490,,677935900 Restaurant Italien-Chef Marcello,"Cercle Hippique, Yaoundé, Cameroon",6 50 12 99 31,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=363986826725824546,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,4.2,312,3.9001454,11.49634
491,,PeterCle Resto Kitchen,"RFHP+HWC, Yaoundé, Cameroon",6 54 05 10 84,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=6812179599459009742,True,False,False,True,True,False,False,True,False,True,OPERATIONAL,4.3,3,3.8286164,11.4876213
